speed,dates,year,month,day,hour,min
32.31,2022-05-12T15:19:00Z,2022,5,12,15,19
28.58,2022-05-12T15:24:00Z,2022,5,12,15,24
28.58,2022-05-12T15:29:00Z,2022,5,12,15,29
30.44,2022-05-12T15:34:00Z,2022,5,12,15,34
31.68,2022-05-12T15:39:00Z,2022,5,12,15,39
33.55,2022-05-12T15:44:00Z,2022,5,12,15,44
34.79,2022-05-12T15:49:00Z,2022,5,12,15,49
36.03,2022-05-12T15:54:00Z,2022,5,12,15,54
37.28,2022-05-12T15:59:00Z,2022,5,12,15,59
35.41,2022-05-12T16:04:00Z,2022,5,12,16,4
33.55,2022-05-12T16:09:00Z,2022,5,12,16,9
31.06,2022-05-12T16:14:00Z,2022,5,12,16,14
29.2,2022-05-12T16:19:00Z,2022,5,12,16,19
30.44,2022-05-12T16:24:00Z,2022,5,12,16,24
33.55,2022-05-12T16:29:00Z,2022,5,12,16,29
30.44,2022-05-12T16:34:00Z,2022,5,12,16,34
30.44,2022-05-12T16:39:00Z,2022,5,12,16,39
29.82,2022-05-12T16:44:00Z,2022,5,12,16,44
30.44,2022-05-12T16:49:00Z,2022,5,12,16,49
34.17,2022-05-12T16:54:00Z,2022,5,12,16,54
34.79,2022-05-12T16:59:00Z,2022,5,12,16,59
34.79,2022-05-12T17:04:00Z,2022,5,12,17,4
37.9,2022-05-12T17:09:00Z,2022,5,12,17,9
39.76,2022-05-12T17:14:00Z,2022,5,12,17,14
45.36,2022-05-12T17:19:00Z,2022,5,12,17,19
45.98,2022-05-12T17:24:00Z,2022,5,12,17,24
48.46,2022-05-12T17:29:00Z,2022,5,12,17,29
52.19,2022-05-12T17:34:00Z,2022,5,12,17,34
52.81,2022-05-12T17:39:00Z,2022,5,12,17,39
55.3,2022-05-12T17:44:00Z,2022,5,12,17,44
54.68,2022-05-12T17:49:00Z,2022,5,12,17,49
47.84,2022-05-12T17:54:00Z,2022,5,12,17,54
47.22,2022-05-12T17:59:00Z,2022,5,12,17,59
51.57,2022-05-12T18:03:00Z,2022,5,12,18,3
53.43,2022-05-12T18:08:00Z,2022,5,12,18,8
54.05,2022-05-12T18:13:00Z,2022,5,12,18,13
49.7,2022-05-12T18:18:00Z,2022,5,12,18,18
50.95,2022-05-12T18:23:00Z,2022,5,12,18,23
52.81,2022-05-12T18:28:00Z,2022,5,12,18,28
51.57,2022-05-12T18:33:00Z,2022,5,12,18,33
53.43,2022-05-12T18:38:00Z,2022,5,12,18,38
52.81,2022-05-12T18:43:00Z,2022,5,12,18,43
51.57,2022-05-12T18:48:00Z,2022,5,12,18,48
52.81,2022-05-12T18:53:00Z,2022,5,12,18,53
52.19,2022-05-12T18:58:00Z,2022,5,12,18,58
50.33,2022-05-12T19:03:00Z,2022,5,12,19,3
50.95,2022-05-12T19:08:00Z,2022,5,12,19,8
52.19,2022-05-12T19:13:00Z,2022,5,12,19,13
50.95,2022-05-12T19:18:00Z,2022,5,12,19,18
50.95,2022-05-12T19:23:00Z,2022,5,12,19,23
52.19,2022-05-12T19:28:00Z,2022,5,12,19,28
51.57,2022-05-12T19:33:00Z,2022,5,12,19,33
52.81,2022-05-12T19:38:00Z,2022,5,12,19,38
54.05,2022-05-12T19:43:00Z,2022,5,12,19,43
55.3,2022-05-12T19:48:00Z,2022,5,12,19,48
53.43,2022-05-12T19:53:00Z,2022,5,12,19,53
55.3,2022-05-12T19:58:00Z,2022,5,12,19,58
50.95,2022-05-12T20:03:00Z,2022,5,12,20,3
55.3,2022-05-12T20:08:00Z,2022,5,12,20,8
50.95,2022-05-12T20:13:00Z,2022,5,12,20,13
52.81,2022-05-12T20:18:00Z,2022,5,12,20,18
52.19,2022-05-12T20:23:00Z,2022,5,12,20,23
51.57,2022-05-12T20:28:00Z,2022,5,12,20,28
52.81,2022-05-12T20:33:00Z,2022,5,12,20,33
48.46,2022-05-12T20:38:00Z,2022,5,12,20,38
52.81,2022-05-12T20:43:00Z,2022,5,12,20,43
51.57,2022-05-12T20:48:00Z,2022,5,12,20,48
50.33,2022-05-12T20:53:00Z,2022,5,12,20,53
45.98,2022-05-12T20:58:00Z,2022,5,12,20,58
54.05,2022-05-12T21:02:00Z,2022,5,12,21,2
46.6,2022-05-12T21:13:00Z,2022,5,12,21,13
54.05,2022-05-12T21:18:00Z,2022,5,12,21,18
52.81,2022-05-12T21:23:00Z,2022,5,12,21,23
53.43,2022-05-12T21:28:00Z,2022,5,12,21,28
54.05,2022-05-12T21:33:00Z,2022,5,12,21,33
52.81,2022-05-12T21:38:00Z,2022,5,12,21,38
54.05,2022-05-12T21:43:00Z,2022,5,12,21,43
54.05,2022-05-12T21:48:00Z,2022,5,12,21,48
50.95,2022-05-12T21:52:00Z,2022,5,12,21,52
54.05,2022-05-12T21:58:00Z,2022,5,12,21,58
55.3,2022-05-12T22:03:00Z,2022,5,12,22,3
55.92,2022-05-12T22:08:00Z,2022,5,12,22,8
55.3,2022-05-12T22:13:00Z,2022,5,12,22,13
54.68,2022-05-12T22:18:00Z,2022,5,12,22,18
55.3,2022-05-12T22:23:00Z,2022,5,12,22,23
54.05,2022-05-12T22:28:00Z,2022,5,12,22,28
54.05,2022-05-12T22:33:00Z,2022,5,12,22,33
53.43,2022-05-12T22:38:00Z,2022,5,12,22,38
52.19,2022-05-12T22:43:00Z,2022,5,12,22,43
54.05,2022-05-12T22:48:00Z,2022,5,12,22,48
56.54,2022-05-12T22:53:00Z,2022,5,12,22,53
56.54,2022-05-12T22:58:00Z,2022,5,12,22,58
53.43,2022-05-12T23:03:00Z,2022,5,12,23,3
55.92,2022-05-12T23:08:00Z,2022,5,12,23,8
56.54,2022-05-12T23:13:00Z,2022,5,12,23,13
55.92,2022-05-12T23:18:00Z,2022,5,12,23,18
56.54,2022-05-12T23:23:00Z,2022,5,12,23,23
57.78,2022-05-12T23:28:00Z,2022,5,12,23,28
56.54,2022-05-12T23:33:00Z,2022,5,12,23,33
55.3,2022-05-12T23:38:00Z,2022,5,12,23,38
55.92,2022-05-12T23:43:00Z,2022,5,12,23,43
55.3,2022-05-12T23:48:00Z,2022,5,12,23,48
56.54,2022-05-12T23:53:00Z,2022,5,12,23,53
57.16,2022-05-12T23:58:00Z,2022,5,12,23,58
54.68,2022-05-13T00:03:00Z,2022,5,13,0,3
54.68,2022-05-13T00:08:00Z,2022,5,13,0,8
37.28,2022-05-13T00:13:00Z,2022,5,13,0,13
57.78,2022-05-13T00:18:00Z,2022,5,13,0,18
54.68,2022-05-13T00:23:00Z,2022,5,13,0,23
54.05,2022-05-13T00:28:00Z,2022,5,13,0,28
34.79,2022-05-13T00:33:00Z,2022,5,13,0,33
36.03,2022-05-13T00:38:00Z,2022,5,13,0,38
59.03,2022-05-13T00:43:00Z,2022,5,13,0,43
56.54,2022-05-13T00:48:00Z,2022,5,13,0,48
55.92,2022-05-13T00:53:00Z,2022,5,13,0,53
57.16,2022-05-13T00:58:00Z,2022,5,13,0,58
55.92,2022-05-13T01:04:00Z,2022,5,13,1,4
57.16,2022-05-13T01:08:00Z,2022,5,13,1,8
58.4,2022-05-13T01:14:00Z,2022,5,13,1,14
50.95,2022-05-13T01:18:00Z,2022,5,13,1,18
54.05,2022-05-13T01:24:00Z,2022,5,13,1,24
56.54,2022-05-13T01:28:00Z,2022,5,13,1,28
55.92,2022-05-13T01:34:00Z,2022,5,13,1,34
54.68,2022-05-13T01:39:00Z,2022,5,13,1,39
55.3,2022-05-13T01:44:00Z,2022,5,13,1,44
54.05,2022-05-13T01:49:00Z,2022,5,13,1,49
55.3,2022-05-13T01:53:00Z,2022,5,13,1,53
55.92,2022-05-13T01:59:00Z,2022,5,13,1,59
57.16,2022-05-13T02:04:00Z,2022,5,13,2,4
59.03,2022-05-13T02:09:00Z,2022,5,13,2,9
59.65,2022-05-13T02:14:00Z,2022,5,13,2,14
55.3,2022-05-13T02:19:00Z,2022,5,13,2,19
57.16,2022-05-13T02:24:00Z,2022,5,13,2,24
57.16,2022-05-13T02:29:00Z,2022,5,13,2,29
55.92,2022-05-13T02:34:00Z,2022,5,13,2,34
55.3,2022-05-13T02:39:00Z,2022,5,13,2,39
55.3,2022-05-13T02:44:00Z,2022,5,13,2,44
56.54,2022-05-13T02:49:00Z,2022,5,13,2,49
55.92,2022-05-13T02:54:00Z,2022,5,13,2,54
37.28,2022-05-13T02:59:00Z,2022,5,13,2,59
51.57,2022-05-13T03:04:00Z,2022,5,13,3,4
53.43,2022-05-13T03:09:00Z,2022,5,13,3,9
55.3,2022-05-13T03:14:00Z,2022,5,13,3,14
55.3,2022-05-13T03:19:00Z,2022,5,13,3,19
54.05,2022-05-13T03:24:00Z,2022,5,13,3,24
55.92,2022-05-13T03:29:00Z,2022,5,13,3,29
55.92,2022-05-13T03:34:00Z,2022,5,13,3,34
56.54,2022-05-13T03:39:00Z,2022,5,13,3,39
55.92,2022-05-13T03:44:00Z,2022,5,13,3,44
55.92,2022-05-13T03:49:00Z,2022,5,13,3,49
57.16,2022-05-13T03:54:00Z,2022,5,13,3,54
57.16,2022-05-13T03:59:00Z,2022,5,13,3,59
39.76,2022-05-13T04:04:00Z,2022,5,13,4,4
40.38,2022-05-13T04:09:00Z,2022,5,13,4,9
54.05,2022-05-13T04:14:00Z,2022,5,13,4,14
54.68,2022-05-13T04:19:00Z,2022,5,13,4,19
54.05,2022-05-13T04:24:00Z,2022,5,13,4,24
56.54,2022-05-13T04:29:00Z,2022,5,13,4,29
57.16,2022-05-13T04:34:00Z,2022,5,13,4,34
50.33,2022-05-13T04:39:00Z,2022,5,13,4,39
50.95,2022-05-13T04:44:00Z,2022,5,13,4,44
57.78,2022-05-13T04:49:00Z,2022,5,13,4,49
57.16,2022-05-13T04:54:00Z,2022,5,13,4,54
57.16,2022-05-13T04:59:00Z,2022,5,13,4,59
55.92,2022-05-13T05:04:00Z,2022,5,13,5,4
55.3,2022-05-13T05:09:00Z,2022,5,13,5,9
54.05,2022-05-13T05:14:00Z,2022,5,13,5,14
53.43,2022-05-13T05:19:00Z,2022,5,13,5,19
54.05,2022-05-13T05:24:00Z,2022,5,13,5,24
54.68,2022-05-13T05:29:00Z,2022,5,13,5,29
55.3,2022-05-13T05:34:00Z,2022,5,13,5,34
57.16,2022-05-13T05:39:00Z,2022,5,13,5,39
56.54,2022-05-13T05:44:00Z,2022,5,13,5,44
56.54,2022-05-13T05:49:00Z,2022,5,13,5,49
59.65,2022-05-13T05:54:00Z,2022,5,13,5,54
57.78,2022-05-13T05:59:00Z,2022,5,13,5,59
57.78,2022-05-13T06:04:00Z,2022,5,13,6,4
60.27,2022-05-13T06:09:00Z,2022,5,13,6,9
58.4,2022-05-13T06:14:00Z,2022,5,13,6,14
57.78,2022-05-13T06:19:00Z,2022,5,13,6,19
57.78,2022-05-13T06:24:00Z,2022,5,13,6,24
58.4,2022-05-13T06:29:00Z,2022,5,13,6,29
57.16,2022-05-13T06:34:00Z,2022,5,13,6,34
57.16,2022-05-13T06:39:00Z,2022,5,13,6,39
57.78,2022-05-13T06:44:00Z,2022,5,13,6,44
54.05,2022-05-13T06:49:00Z,2022,5,13,6,49
52.81,2022-05-13T06:54:00Z,2022,5,13,6,54
55.3,2022-05-13T06:59:00Z,2022,5,13,6,59
55.3,2022-05-13T07:04:00Z,2022,5,13,7,4
54.05,2022-05-13T07:09:00Z,2022,5,13,7,9
50.95,2022-05-13T07:14:00Z,2022,5,13,7,14
47.22,2022-05-13T07:19:00Z,2022,5,13,7,19
45.36,2022-05-13T07:24:00Z,2022,5,13,7,24
42.87,2022-05-13T07:29:00Z,2022,5,13,7,29
45.36,2022-05-13T07:34:00Z,2022,5,13,7,34
43.49,2022-05-13T07:39:00Z,2022,5,13,7,39
42.25,2022-05-13T07:44:00Z,2022,5,13,7,44
42.25,2022-05-13T07:49:00Z,2022,5,13,7,49
44.11,2022-05-13T07:54:00Z,2022,5,13,7,54
41.63,2022-05-13T07:59:00Z,2022,5,13,7,59
42.87,2022-05-13T08:04:00Z,2022,5,13,8,4
45.36,2022-05-13T08:09:00Z,2022,5,13,8,9
48.46,2022-05-13T08:14:00Z,2022,5,13,8,14
48.46,2022-05-13T08:19:00Z,2022,5,13,8,19
36.66,2022-05-13T08:24:00Z,2022,5,13,8,24
50.33,2022-05-13T08:29:00Z,2022,5,13,8,29
50.95,2022-05-13T08:34:00Z,2022,5,13,8,34
54.05,2022-05-13T08:39:00Z,2022,5,13,8,39
51.57,2022-05-13T08:44:00Z,2022,5,13,8,44
51.57,2022-05-13T08:49:00Z,2022,5,13,8,49
52.81,2022-05-13T08:54:00Z,2022,5,13,8,54
52.81,2022-05-13T08:59:00Z,2022,5,13,8,59
54.05,2022-05-13T09:04:00Z,2022,5,13,9,4
54.68,2022-05-13T09:09:00Z,2022,5,13,9,9
55.3,2022-05-13T09:14:00Z,2022,5,13,9,14
49.08,2022-05-13T09:19:00Z,2022,5,13,9,19
44.73,2022-05-13T09:24:00Z,2022,5,13,9,24
45.36,2022-05-13T09:29:00Z,2022,5,13,9,29
42.25,2022-05-13T09:34:00Z,2022,5,13,9,34
40.38,2022-05-13T09:39:00Z,2022,5,13,9,39
40.38,2022-05-13T09:44:00Z,2022,5,13,9,44
44.73,2022-05-13T09:49:00Z,2022,5,13,9,49
44.11,2022-05-13T09:54:00Z,2022,5,13,9,54
42.25,2022-05-13T09:59:00Z,2022,5,13,9,59
38.52,2022-05-13T10:04:00Z,2022,5,13,10,4
36.66,2022-05-13T10:09:00Z,2022,5,13,10,9
37.28,2022-05-13T10:14:00Z,2022,5,13,10,14
40.38,2022-05-13T10:19:00Z,2022,5,13,10,19
42.25,2022-05-13T10:24:00Z,2022,5,13,10,24
43.49,2022-05-13T10:29:00Z,2022,5,13,10,29
50.33,2022-05-13T10:34:00Z,2022,5,13,10,34
51.57,2022-05-13T10:39:00Z,2022,5,13,10,39
48.46,2022-05-13T10:44:00Z,2022,5,13,10,44
49.08,2022-05-13T10:49:00Z,2022,5,13,10,49
48.46,2022-05-13T10:54:00Z,2022,5,13,10,54
45.98,2022-05-13T10:59:00Z,2022,5,13,10,59
42.25,2022-05-13T11:04:00Z,2022,5,13,11,4
43.49,2022-05-13T11:09:00Z,2022,5,13,11,9
45.98,2022-05-13T11:14:00Z,2022,5,13,11,14
42.25,2022-05-13T11:19:00Z,2022,5,13,11,19
37.9,2022-05-13T11:24:00Z,2022,5,13,11,24
41.63,2022-05-13T11:29:00Z,2022,5,13,11,29
44.11,2022-05-13T11:34:00Z,2022,5,13,11,34
44.11,2022-05-13T11:39:00Z,2022,5,13,11,39
42.87,2022-05-13T11:44:00Z,2022,5,13,11,44
42.87,2022-05-13T11:49:00Z,2022,5,13,11,49
41.63,2022-05-13T11:54:00Z,2022,5,13,11,54
42.87,2022-05-13T11:59:00Z,2022,5,13,11,59
46.6,2022-05-13T12:04:00Z,2022,5,13,12,4
50.33,2022-05-13T12:09:00Z,2022,5,13,12,9
51.57,2022-05-13T12:14:00Z,2022,5,13,12,14
45.36,2022-05-13T12:19:00Z,2022,5,13,12,19
53.43,2022-05-13T12:24:00Z,2022,5,13,12,24
52.81,2022-05-13T12:29:00Z,2022,5,13,12,29
46.6,2022-05-13T12:34:00Z,2022,5,13,12,34
52.81,2022-05-13T12:39:00Z,2022,5,13,12,39
52.81,2022-05-13T12:44:00Z,2022,5,13,12,44
49.08,2022-05-13T12:49:00Z,2022,5,13,12,49
44.11,2022-05-13T12:54:00Z,2022,5,13,12,54
42.25,2022-05-13T12:59:00Z,2022,5,13,12,59
44.11,2022-05-13T13:04:00Z,2022,5,13,13,4
45.98,2022-05-13T13:09:00Z,2022,5,13,13,9
46.6,2022-05-13T13:14:00Z,2022,5,13,13,14
49.08,2022-05-13T13:19:00Z,2022,5,13,13,19
44.11,2022-05-13T13:24:00Z,2022,5,13,13,24
49.08,2022-05-13T13:29:00Z,2022,5,13,13,29
39.14,2022-05-13T13:34:00Z,2022,5,13,13,34
47.84,2022-05-13T13:39:00Z,2022,5,13,13,39
49.08,2022-05-13T13:44:00Z,2022,5,13,13,44
52.19,2022-05-13T13:49:00Z,2022,5,13,13,49
50.33,2022-05-13T13:54:00Z,2022,5,13,13,54
39.76,2022-05-13T13:59:00Z,2022,5,13,13,59
37.9,2022-05-13T14:04:00Z,2022,5,13,14,4
41.01,2022-05-13T14:09:00Z,2022,5,13,14,9
40.38,2022-05-13T14:14:00Z,2022,5,13,14,14
39.14,2022-05-13T14:19:00Z,2022,5,13,14,19
37.28,2022-05-13T14:24:00Z,2022,5,13,14,24
36.03,2022-05-13T14:29:00Z,2022,5,13,14,29
37.9,2022-05-13T14:34:00Z,2022,5,13,14,34
37.9,2022-05-13T14:39:00Z,2022,5,13,14,39
38.52,2022-05-13T14:44:00Z,2022,5,13,14,44
43.49,2022-05-13T14:49:00Z,2022,5,13,14,49
51.57,2022-05-13T14:54:00Z,2022,5,13,14,54
54.68,2022-05-13T14:58:00Z,2022,5,13,14,58
50.33,2022-05-13T15:03:00Z,2022,5,13,15,3
46.6,2022-05-13T15:08:00Z,2022,5,13,15,8
44.11,2022-05-13T15:13:00Z,2022,5,13,15,13
37.9,2022-05-13T15:18:00Z,2022,5,13,15,18
35.41,2022-05-13T15:23:00Z,2022,5,13,15,23
34.17,2022-05-13T15:28:00Z,2022,5,13,15,28
32.93,2022-05-13T15:33:00Z,2022,5,13,15,33
32.31,2022-05-13T15:38:00Z,2022,5,13,15,38
33.55,2022-05-13T15:43:00Z,2022,5,13,15,43
33.55,2022-05-13T15:48:00Z,2022,5,13,15,48
38.52,2022-05-13T15:53:00Z,2022,5,13,15,53
37.28,2022-05-13T15:58:00Z,2022,5,13,15,58
42.87,2022-05-13T16:03:00Z,2022,5,13,16,3
44.11,2022-05-13T16:08:00Z,2022,5,13,16,8
44.11,2022-05-13T16:13:00Z,2022,5,13,16,13
47.22,2022-05-13T16:18:00Z,2022,5,13,16,18
47.84,2022-05-13T16:23:00Z,2022,5,13,16,23
46.6,2022-05-13T16:28:00Z,2022,5,13,16,28
48.46,2022-05-13T16:33:00Z,2022,5,13,16,33
50.33,2022-05-13T16:38:00Z,2022,5,13,16,38
50.33,2022-05-13T16:43:00Z,2022,5,13,16,43
48.46,2022-05-13T16:48:00Z,2022,5,13,16,48
47.22,2022-05-13T16:53:00Z,2022,5,13,16,53
47.22,2022-05-13T16:58:00Z,2022,5,13,16,58
46.6,2022-05-13T17:03:00Z,2022,5,13,17,3
52.19,2022-05-13T17:08:00Z,2022,5,13,17,8
48.46,2022-05-13T17:13:00Z,2022,5,13,17,13
41.63,2022-05-13T17:18:00Z,2022,5,13,17,18
41.63,2022-05-13T17:23:00Z,2022,5,13,17,23
52.81,2022-05-13T17:28:00Z,2022,5,13,17,28
50.95,2022-05-13T17:33:00Z,2022,5,13,17,33
45.98,2022-05-13T17:38:00Z,2022,5,13,17,38
49.08,2022-05-13T17:43:00Z,2022,5,13,17,43
44.11,2022-05-13T17:48:00Z,2022,5,13,17,48
50.95,2022-05-13T17:53:00Z,2022,5,13,17,53
49.7,2022-05-13T17:58:00Z,2022,5,13,17,58
45.36,2022-05-13T18:03:00Z,2022,5,13,18,3
47.22,2022-05-13T18:08:00Z,2022,5,13,18,8
48.46,2022-05-13T18:13:00Z,2022,5,13,18,13
49.7,2022-05-13T18:18:00Z,2022,5,13,18,18
49.7,2022-05-13T18:23:00Z,2022,5,13,18,23
47.84,2022-05-13T18:28:00Z,2022,5,13,18,28
46.6,2022-05-13T18:33:00Z,2022,5,13,18,33
45.98,2022-05-13T18:38:00Z,2022,5,13,18,38
46.6,2022-05-13T18:43:00Z,2022,5,13,18,43
45.36,2022-05-13T18:48:00Z,2022,5,13,18,48
44.73,2022-05-13T18:53:00Z,2022,5,13,18,53
46.6,2022-05-13T18:58:00Z,2022,5,13,18,58
50.95,2022-05-13T19:03:00Z,2022,5,13,19,3
49.08,2022-05-13T19:08:00Z,2022,5,13,19,8
48.46,2022-05-13T19:13:00Z,2022,5,13,19,13
49.08,2022-05-13T19:18:00Z,2022,5,13,19,18
50.33,2022-05-13T19:23:00Z,2022,5,13,19,23
49.7,2022-05-13T19:27:00Z,2022,5,13,19,27
44.11,2022-05-13T19:33:00Z,2022,5,13,19,33
44.73,2022-05-13T19:37:00Z,2022,5,13,19,37
47.84,2022-05-13T19:40:00Z,2022,5,13,19,40
50.33,2022-05-13T19:47:00Z,2022,5,13,19,47
49.08,2022-05-13T19:52:00Z,2022,5,13,19,52
47.84,2022-05-13T19:54:00Z,2022,5,13,19,54
47.84,2022-05-13T19:59:00Z,2022,5,13,19,59
49.08,2022-05-13T20:08:00Z,2022,5,13,20,8
50.33,2022-05-13T20:10:00Z,2022,5,13,20,10
45.36,2022-05-13T20:15:00Z,2022,5,13,20,15
45.98,2022-05-13T20:23:00Z,2022,5,13,20,23
47.84,2022-05-13T20:28:00Z,2022,5,13,20,28
50.95,2022-05-13T20:31:00Z,2022,5,13,20,31
47.84,2022-05-13T20:36:00Z,2022,5,13,20,36
48.46,2022-05-13T20:42:00Z,2022,5,13,20,42
45.98,2022-05-13T20:45:00Z,2022,5,13,20,45
49.7,2022-05-13T20:50:00Z,2022,5,13,20,50
50.95,2022-05-13T20:56:00Z,2022,5,13,20,56
51.57,2022-05-13T21:01:00Z,2022,5,13,21,1
52.19,2022-05-13T21:05:00Z,2022,5,13,21,5
50.95,2022-05-13T21:11:00Z,2022,5,13,21,11
50.33,2022-05-13T21:23:00Z,2022,5,13,21,23
53.43,2022-05-13T21:27:00Z,2022,5,13,21,27
54.05,2022-05-13T21:33:00Z,2022,5,13,21,33
52.81,2022-05-13T21:35:00Z,2022,5,13,21,35
54.05,2022-05-13T21:43:00Z,2022,5,13,21,43
55.3,2022-05-13T21:47:00Z,2022,5,13,21,47
56.54,2022-05-13T21:52:00Z,2022,5,13,21,52
54.68,2022-05-13T21:58:00Z,2022,5,13,21,58
54.68,2022-05-13T22:01:00Z,2022,5,13,22,1
53.43,2022-05-13T22:08:00Z,2022,5,13,22,8
53.43,2022-05-13T22:11:00Z,2022,5,13,22,11
51.57,2022-05-13T22:18:00Z,2022,5,13,22,18
55.92,2022-05-13T22:23:00Z,2022,5,13,22,23
55.92,2022-05-13T22:29:00Z,2022,5,13,22,29
53.43,2022-05-13T22:33:00Z,2022,5,13,22,33
53.43,2022-05-13T22:35:00Z,2022,5,13,22,35
54.68,2022-05-13T22:43:00Z,2022,5,13,22,43
54.68,2022-05-13T22:48:00Z,2022,5,13,22,48
54.05,2022-05-13T22:50:00Z,2022,5,13,22,50
54.68,2022-05-13T22:57:00Z,2022,5,13,22,57
55.3,2022-05-13T23:03:00Z,2022,5,13,23,3
54.05,2022-05-13T23:09:00Z,2022,5,13,23,9
49.7,2022-05-13T23:11:00Z,2022,5,13,23,11
55.3,2022-05-13T23:19:00Z,2022,5,13,23,19
50.33,2022-05-13T23:24:00Z,2022,5,13,23,24
1.86,2022-05-13T23:26:00Z,2022,5,13,23,26
4.97,2022-05-13T23:34:00Z,2022,5,13,23,34
2.48,2022-05-13T23:37:00Z,2022,5,13,23,37
3.1,2022-05-13T23:44:00Z,2022,5,13,23,44
11.18,2022-05-13T23:49:00Z,2022,5,13,23,49
57.16,2022-05-13T23:54:00Z,2022,5,13,23,54
56.54,2022-05-13T23:59:00Z,2022,5,13,23,59
55.92,2022-05-14T00:04:00Z,2022,5,14,0,4
55.92,2022-05-14T00:09:00Z,2022,5,14,0,9
55.92,2022-05-14T00:14:00Z,2022,5,14,0,14
55.3,2022-05-14T00:19:00Z,2022,5,14,0,19
55.3,2022-05-14T00:24:00Z,2022,5,14,0,24
54.68,2022-05-14T00:29:00Z,2022,5,14,0,29
53.43,2022-05-14T00:34:00Z,2022,5,14,0,34
57.16,2022-05-14T00:39:00Z,2022,5,14,0,39
59.03,2022-05-14T00:44:00Z,2022,5,14,0,44
57.16,2022-05-14T00:49:00Z,2022,5,14,0,49
54.68,2022-05-14T00:54:00Z,2022,5,14,0,54
55.3,2022-05-14T00:59:00Z,2022,5,14,0,59
54.05,2022-05-14T01:04:00Z,2022,5,14,1,4
55.3,2022-05-14T01:09:00Z,2022,5,14,1,9
56.54,2022-05-14T01:14:00Z,2022,5,14,1,14
57.16,2022-05-14T01:19:00Z,2022,5,14,1,19
56.54,2022-05-14T01:24:00Z,2022,5,14,1,24
54.05,2022-05-14T01:29:00Z,2022,5,14,1,29
58.4,2022-05-14T01:34:00Z,2022,5,14,1,34
55.92,2022-05-14T01:39:00Z,2022,5,14,1,39
55.3,2022-05-14T01:44:00Z,2022,5,14,1,44
54.05,2022-05-14T01:49:00Z,2022,5,14,1,49
54.68,2022-05-14T01:54:00Z,2022,5,14,1,54
55.92,2022-05-14T01:59:00Z,2022,5,14,1,59
54.68,2022-05-14T02:04:00Z,2022,5,14,2,4
55.3,2022-05-14T02:09:00Z,2022,5,14,2,9
55.3,2022-05-14T02:14:00Z,2022,5,14,2,14
55.92,2022-05-14T02:19:00Z,2022,5,14,2,19
55.92,2022-05-14T02:24:00Z,2022,5,14,2,24
56.54,2022-05-14T02:29:00Z,2022,5,14,2,29
57.16,2022-05-14T02:34:00Z,2022,5,14,2,34
55.92,2022-05-14T02:39:00Z,2022,5,14,2,39
58.4,2022-05-14T02:44:00Z,2022,5,14,2,44
59.03,2022-05-14T02:49:00Z,2022,5,14,2,49
57.16,2022-05-14T02:54:00Z,2022,5,14,2,54
57.78,2022-05-14T03:04:00Z,2022,5,14,3,4
60.27,2022-05-14T03:09:00Z,2022,5,14,3,9
57.78,2022-05-14T03:14:00Z,2022,5,14,3,14
56.54,2022-05-14T03:19:00Z,2022,5,14,3,19
56.54,2022-05-14T03:24:00Z,2022,5,14,3,24
29.82,2022-05-14T03:29:00Z,2022,5,14,3,29
61.51,2022-05-14T03:34:00Z,2022,5,14,3,34
58.4,2022-05-14T03:39:00Z,2022,5,14,3,39
56.54,2022-05-14T03:44:00Z,2022,5,14,3,44
55.92,2022-05-14T03:49:00Z,2022,5,14,3,49
57.78,2022-05-14T03:54:00Z,2022,5,14,3,54
62.13,2022-05-14T03:59:00Z,2022,5,14,3,59
57.16,2022-05-14T04:04:00Z,2022,5,14,4,4
57.16,2022-05-14T04:09:00Z,2022,5,14,4,9
57.78,2022-05-14T04:14:00Z,2022,5,14,4,14
56.54,2022-05-14T04:19:00Z,2022,5,14,4,19
55.3,2022-05-14T04:24:00Z,2022,5,14,4,24
57.78,2022-05-14T04:29:00Z,2022,5,14,4,29
54.05,2022-05-14T04:34:00Z,2022,5,14,4,34
52.81,2022-05-14T04:39:00Z,2022,5,14,4,39
57.78,2022-05-14T04:44:00Z,2022,5,14,4,44
57.78,2022-05-14T04:49:00Z,2022,5,14,4,49
57.16,2022-05-14T04:54:00Z,2022,5,14,4,54
56.54,2022-05-14T04:59:00Z,2022,5,14,4,59
57.16,2022-05-14T05:04:00Z,2022,5,14,5,4
57.16,2022-05-14T05:09:00Z,2022,5,14,5,9
57.16,2022-05-14T05:14:00Z,2022,5,14,5,14
58.4,2022-05-14T05:19:00Z,2022,5,14,5,19
59.65,2022-05-14T05:24:00Z,2022,5,14,5,24
60.27,2022-05-14T05:29:00Z,2022,5,14,5,29
60.89,2022-05-14T05:34:00Z,2022,5,14,5,34
59.03,2022-05-14T05:39:00Z,2022,5,14,5,39
60.27,2022-05-14T05:44:00Z,2022,5,14,5,44
59.03,2022-05-14T05:49:00Z,2022,5,14,5,49
59.65,2022-05-14T05:54:00Z,2022,5,14,5,54
60.27,2022-05-14T05:59:00Z,2022,5,14,5,59
60.89,2022-05-14T06:04:00Z,2022,5,14,6,4
60.27,2022-05-14T06:09:00Z,2022,5,14,6,9
59.03,2022-05-14T06:14:00Z,2022,5,14,6,14
59.65,2022-05-14T06:19:00Z,2022,5,14,6,19
