Id,Speed,TravelTime,Status,DataAsOf,linkId
129,55.3,84,0,7/18/2022 20:59:11,4616246
129,54.05,85,0,7/18/2022 21:01:18,4616246
129,55.3,84,0,7/18/2022 21:07:13,4616246
129,54.05,86,0,7/18/2022 21:10:11,4616246
129,54.05,85,0,7/18/2022 21:17:12,4616246
129,54.68,84,0,7/18/2022 21:22:11,4616246
129,55.3,83,0,7/18/2022 21:26:11,4616246
129,55.92,83,0,7/18/2022 21:30:12,4616246
129,52.81,88,0,7/18/2022 21:37:12,4616246
129,55.92,83,0,7/18/2022 21:43:12,4616246
129,54.05,86,0,7/18/2022 21:49:11,4616246
129,55.92,83,0,7/18/2022 21:54:12,4616246
129,55.92,82,0,7/18/2022 21:59:12,4616246
129,54.68,84,0,7/18/2022 22:04:12,4616246
129,56.54,82,0,7/18/2022 22:09:12,4616246
129,57.78,80,0,7/18/2022 22:14:11,4616246
129,57.78,80,0,7/18/2022 22:19:11,4616246
129,56.54,82,0,7/18/2022 22:24:11,4616246
129,55.3,84,0,7/18/2022 22:29:11,4616246
129,54.68,84,0,7/18/2022 22:34:11,4616246
129,56.54,82,0,7/18/2022 22:39:11,4616246
129,52.19,88,0,7/18/2022 22:59:11,4616246
129,55.3,84,0,7/18/2022 22:44:11,4616246
129,55.3,84,0,7/18/2022 22:49:11,4616246
129,56.54,82,0,7/18/2022 22:54:11,4616246
129,49.7,93,0,7/18/2022 23:04:11,4616246
129,57.16,81,0,7/18/2022 23:09:12,4616246
129,50.95,91,0,7/18/2022 23:14:11,4616246
129,54.68,85,0,7/18/2022 23:19:10,4616246
129,54.68,85,0,7/18/2022 23:24:11,4616246
129,60.27,77,0,7/18/2022 23:29:10,4616246
129,56.54,81,0,7/18/2022 23:34:11,4616246
129,49.08,95,0,7/18/2022 23:39:11,4616246
129,49.08,94,0,7/18/2022 23:44:11,4616246
129,59.03,79,0,7/18/2022 23:49:11,4616246
129,58.4,79,0,7/18/2022 23:54:11,4616246
129,56.54,82,0,7/18/2022 23:59:11,4616246
129,57.78,80,0,7/19/2022 00:04:12,4616246
129,45.36,101,0,7/19/2022 00:09:10,4616246
129,47.84,97,0,7/19/2022 00:14:10,4616246
129,57.78,80,0,7/19/2022 00:19:11,4616246
129,56.54,82,0,7/19/2022 00:24:11,4616246
129,52.19,88,0,7/19/2022 00:29:11,4616246
129,59.03,79,0,7/19/2022 00:34:11,4616246
129,58.4,80,0,7/19/2022 00:39:10,4616246
129,59.03,78,0,7/19/2022 00:44:11,4616246
129,59.03,79,0,7/19/2022 00:49:11,4616246
129,57.78,80,0,7/19/2022 00:54:10,4616246
129,60.27,77,0,7/19/2022 00:59:11,4616246
129,60.27,77,0,7/19/2022 01:04:10,4616246
129,57.16,81,0,7/19/2022 01:09:10,4616246
129,55.92,82,0,7/19/2022 01:14:11,4616246
129,54.05,85,0,7/19/2022 01:19:10,4616246
129,56.54,82,0,7/19/2022 01:24:11,4616246
129,57.78,80,0,7/19/2022 01:29:11,4616246
129,59.65,78,0,7/19/2022 01:34:11,4616246
129,59.65,77,0,7/19/2022 01:39:11,4616246
129,57.16,81,0,7/19/2022 01:44:12,4616246
129,56.54,81,0,7/19/2022 01:49:12,4616246
129,59.03,78,0,7/19/2022 01:54:10,4616246
129,54.05,85,0,7/19/2022 01:59:11,4616246
129,57.78,80,0,7/19/2022 02:14:10,4616246
129,54.68,84,0,7/19/2022 02:03:11,4616246
129,57.78,80,0,7/19/2022 02:09:10,4616246
129,59.03,78,0,7/19/2022 02:18:10,4616246
129,58.4,79,0,7/19/2022 02:24:11,4616246
129,57.16,81,0,7/19/2022 02:29:10,4616246
129,58.4,79,0,7/19/2022 02:33:11,4616246
129,63.37,73,0,7/19/2022 02:38:10,4616246
129,62.13,74,0,7/19/2022 02:44:10,4616246
129,59.65,77,0,7/19/2022 02:48:11,4616246
129,22.99,200,0,7/19/2022 02:53:11,4616246
129,53.43,86,-,7/19/2022 02:58:11,4616246
129,50.95,91,-,7/19/2022 03:03:10,4616246
129,51.57,90,-,7/19/2022 03:08:10,4616246
129,55.92,82,-,7/19/2022 03:13:10,4616246
129,63.37,73,0,7/19/2022 03:18:11,4616246
129,59.65,78,0,7/19/2022 03:23:11,4616246
129,59.03,79,0,7/19/2022 03:28:11,4616246
129,59.03,78,0,7/19/2022 03:33:10,4616246
129,55.3,84,0,7/19/2022 03:38:11,4616246
129,55.3,84,0,7/19/2022 03:43:11,4616246
129,57.16,81,0,7/19/2022 03:48:11,4616246
129,56.54,82,0,7/19/2022 03:53:10,4616246
129,58.4,80,0,7/19/2022 03:58:12,4616246
129,59.65,77,0,7/19/2022 04:03:11,4616246
129,55.3,84,0,7/19/2022 04:08:11,4616246
129,57.16,81,0,7/19/2022 04:13:11,4616246
129,59.03,79,0,7/19/2022 04:18:11,4616246
129,58.4,79,0,7/19/2022 04:23:12,4616246
129,55.3,83,0,7/19/2022 04:28:11,4616246
129,42.25,109,0,7/19/2022 04:33:11,4616246
129,53.43,87,0,7/19/2022 04:38:11,4616246
129,55.92,83,0,7/19/2022 04:43:10,4616246
129,55.3,83,0,7/19/2022 04:48:11,4616246
129,55.92,82,0,7/19/2022 04:53:11,4616246
129,56.54,82,0,7/19/2022 04:58:10,4616246
129,55.92,82,0,7/19/2022 05:03:11,4616246
129,58.4,79,0,7/19/2022 05:08:11,4616246
129,58.4,79,0,7/19/2022 05:13:12,4616246
129,57.16,81,0,7/19/2022 05:23:13,4616246
129,58.4,80,0,7/19/2022 05:18:11,4616246
129,57.78,80,0,7/19/2022 05:28:12,4616246
129,57.16,81,0,7/19/2022 05:33:12,4616246
129,58.4,79,0,7/19/2022 05:38:13,4616246
129,59.65,78,0,7/19/2022 05:43:11,4616246
129,59.03,78,0,7/19/2022 05:48:12,4616246
129,59.65,77,0,7/19/2022 05:53:13,4616246
129,59.65,78,0,7/19/2022 05:58:12,4616246
129,58.4,79,0,7/19/2022 06:03:12,4616246
129,58.4,80,0,7/19/2022 06:08:12,4616246
129,58.4,79,0,7/19/2022 06:13:12,4616246
129,57.16,81,0,7/19/2022 06:18:12,4616246
129,58.4,79,0,7/19/2022 06:23:11,4616246
129,59.03,79,0,7/19/2022 06:28:12,4616246
129,58.4,79,0,7/19/2022 06:33:12,4616246
129,57.78,80,0,7/19/2022 06:38:12,4616246
129,57.16,81,0,7/19/2022 06:43:13,4616246
129,56.54,82,0,7/19/2022 06:48:12,4616246
129,57.16,81,0,7/19/2022 06:53:11,4616246
129,57.78,80,0,7/19/2022 06:58:12,4616246
129,57.78,80,0,7/19/2022 07:03:13,4616246
129,57.16,81,0,7/19/2022 07:08:11,4616246
129,56.54,82,0,7/19/2022 07:13:11,4616246
129,55.92,82,0,7/19/2022 07:18:13,4616246
129,54.68,84,0,7/19/2022 07:23:12,4616246
129,54.05,86,0,7/19/2022 07:28:11,4616246
129,54.68,85,0,7/19/2022 07:33:11,4616246
129,50.33,92,0,7/19/2022 07:38:12,4616246
129,42.25,109,0,7/19/2022 07:43:12,4616246
129,29.82,155,0,7/19/2022 07:58:12,4616246
129,39.14,119,0,7/19/2022 07:48:11,4616246
129,36.03,127,0,7/19/2022 07:53:12,4616246
129,24.85,185,0,7/19/2022 08:03:11,4616246
129,25.47,183,0,7/19/2022 08:08:12,4616246
129,29.2,157,0,7/19/2022 08:13:12,4616246
129,34.79,133,0,7/19/2022 08:18:13,4616246
129,41.01,112,0,7/19/2022 08:23:12,4616246
129,40.38,114,0,7/19/2022 08:28:13,4616246
129,42.87,108,0,7/19/2022 08:33:11,4616246
129,44.73,104,0,7/19/2022 08:38:13,4616246
129,42.87,107,0,7/19/2022 08:43:12,4616246
129,50.95,90,0,7/19/2022 08:48:12,4616246
129,53.43,86,0,7/19/2022 08:53:11,4616246
129,53.43,87,0,7/19/2022 08:58:13,4616246
129,54.68,85,0,7/19/2022 09:03:12,4616246
129,54.05,86,0,7/19/2022 09:08:12,4616246
129,54.05,85,0,7/19/2022 09:13:12,4616246
129,55.3,83,0,7/19/2022 09:18:12,4616246
129,55.3,84,0,7/19/2022 09:23:11,4616246
129,54.05,85,0,7/19/2022 09:28:12,4616246
129,54.68,85,0,7/19/2022 09:33:11,4616246
129,53.43,86,0,7/19/2022 09:38:12,4616246
129,53.43,86,0,7/19/2022 09:43:11,4616246
129,56.54,82,0,7/19/2022 09:48:12,4616246
129,55.92,83,0,7/19/2022 09:53:12,4616246
129,40.38,114,0,7/19/2022 09:58:12,4616246
129,45.98,100,0,7/19/2022 10:03:12,4616246
129,56.54,82,0,7/19/2022 10:08:12,4616246
129,54.68,85,0,7/19/2022 10:13:12,4616246
129,54.05,86,0,7/19/2022 10:18:12,4616246
129,53.43,87,0,7/19/2022 10:23:12,4616246
129,46.6,100,0,7/19/2022 10:28:11,4616246
129,54.68,85,0,7/19/2022 10:33:12,4616246
129,53.43,87,0,7/19/2022 10:38:12,4616246
129,52.19,89,0,7/19/2022 10:43:12,4616246
129,47.22,98,0,7/19/2022 10:48:12,4616246
129,44.73,104,0,7/19/2022 10:53:12,4616246
129,52.19,89,0,7/19/2022 10:58:11,4616246
129,50.95,90,0,7/19/2022 11:03:13,4616246
129,51.57,90,0,7/19/2022 11:08:12,4616246
129,55.3,84,0,7/19/2022 11:13:12,4616246
129,52.81,87,0,7/19/2022 11:18:12,4616246
129,49.7,93,0,7/19/2022 11:23:11,4616246
129,45.98,100,0,7/19/2022 11:28:11,4616246
129,46.6,100,0,7/19/2022 11:33:11,4616246
129,54.05,86,0,7/19/2022 11:38:12,4616246
129,52.19,89,0,7/19/2022 11:43:11,4616246
129,52.19,88,0,7/19/2022 11:48:12,4616246
129,54.05,85,0,7/19/2022 11:53:12,4616246
129,47.22,98,0,7/19/2022 11:58:12,4616246
129,52.19,88,0,7/19/2022 12:03:12,4616246
129,54.68,84,0,7/19/2022 12:08:12,4616246
129,49.7,93,0,7/19/2022 12:13:12,4616246
129,50.33,92,0,7/19/2022 12:18:12,4616246
129,47.84,96,0,7/19/2022 12:23:10,4616246
129,56.54,82,0,7/19/2022 12:28:11,4616246
129,55.3,84,0,7/19/2022 12:33:10,4616246
129,52.81,88,0,7/19/2022 12:38:11,4616246
129,48.46,95,0,7/19/2022 12:43:12,4616246
129,54.05,86,0,7/19/2022 12:48:11,4616246
129,57.78,80,0,7/19/2022 12:58:12,4616246
129,56.54,82,0,7/19/2022 13:03:11,4616246
129,54.68,84,0,7/19/2022 12:53:13,4616246
129,52.81,87,0,7/19/2022 13:08:12,4616246
129,52.81,88,0,7/19/2022 13:13:11,4616246
129,54.68,85,0,7/19/2022 13:18:12,4616246
129,54.05,85,0,7/19/2022 13:23:12,4616246
129,57.78,80,0,7/19/2022 13:28:11,4616246
129,56.54,82,0,7/19/2022 13:33:12,4616246
129,47.84,97,0,7/19/2022 13:38:11,4616246
129,54.68,85,0,7/19/2022 13:43:12,4616246
129,55.3,84,0,7/19/2022 13:48:11,4616246
129,55.3,84,0,7/19/2022 13:53:11,4616246
129,54.05,86,0,7/19/2022 13:58:11,4616246
129,44.73,104,0,7/19/2022 14:03:12,4616246
129,50.95,91,0,7/19/2022 14:08:12,4616246
129,55.3,83,0,7/19/2022 14:13:12,4616246
129,55.92,83,0,7/19/2022 14:28:12,4616246
129,55.92,83,0,7/19/2022 14:18:11,4616246
129,55.92,83,0,7/19/2022 14:23:11,4616246
129,52.19,89,0,7/19/2022 14:33:12,4616246
129,52.19,89,0,7/19/2022 14:38:11,4616246
129,55.3,84,0,7/19/2022 14:43:12,4616246
129,50.95,91,0,7/19/2022 14:48:12,4616246
129,45.36,101,0,7/19/2022 14:53:11,4616246
129,52.81,88,0,7/19/2022 14:58:11,4616246
129,55.92,83,0,7/19/2022 15:03:11,4616246
129,56.54,82,0,7/19/2022 15:08:11,4616246
129,56.54,81,0,7/19/2022 15:13:11,4616246
129,56.54,82,0,7/19/2022 15:18:12,4616246
129,55.92,83,0,7/19/2022 15:23:11,4616246
129,56.54,82,0,7/19/2022 15:28:11,4616246
129,58.4,80,0,7/19/2022 15:33:12,4616246
129,57.78,80,0,7/19/2022 15:38:13,4616246
129,57.16,81,0,7/19/2022 16:04:11,4616246
129,57.16,81,0,7/19/2022 15:43:12,4616246
129,56.54,81,0,7/19/2022 15:48:12,4616246
129,56.54,82,0,7/19/2022 15:53:11,4616246
129,56.54,82,0,7/19/2022 15:58:10,4616246
129,53.43,86,0,7/19/2022 16:08:11,4616246
129,54.05,86,0,7/19/2022 16:14:11,4616246
129,57.16,81,0,7/19/2022 16:18:12,4616246
129,57.16,81,0,7/19/2022 16:23:12,4616246
129,57.16,81,0,7/19/2022 16:28:11,4616246
129,55.92,83,0,7/19/2022 16:33:11,4616246
129,55.92,82,0,7/19/2022 16:38:12,4616246
129,56.54,82,0,7/19/2022 16:44:12,4616246
129,57.16,81,0,7/19/2022 16:48:13,4616246
129,53.43,87,0,7/19/2022 16:53:11,4616246
129,50.95,91,0,7/19/2022 16:58:12,4616246
129,55.92,82,0,7/19/2022 17:03:12,4616246
129,50.33,92,0,7/19/2022 17:08:11,4616246
129,55.3,84,0,7/19/2022 17:13:12,4616246
129,55.92,82,0,7/19/2022 17:19:12,4616246
129,55.3,84,0,7/19/2022 17:23:12,4616246
129,54.68,84,0,7/19/2022 17:33:12,4616246
129,55.3,84,0,7/19/2022 17:29:11,4616246
129,54.05,86,0,7/19/2022 17:39:13,4616246
129,54.68,85,0,7/19/2022 17:44:11,4616246
129,55.3,84,0,7/19/2022 17:49:13,4616246
129,55.3,84,0,7/19/2022 17:54:12,4616246
129,51.57,90,0,7/19/2022 17:59:12,4616246
129,52.19,88,0,7/19/2022 18:03:12,4616246
129,56.54,82,0,7/19/2022 18:09:12,4616246
129,53.43,87,0,7/19/2022 18:13:12,4616246
129,52.81,87,0,7/19/2022 18:39:12,4616246
129,57.78,80,0,7/19/2022 18:19:12,4616246
129,56.54,81,0,7/19/2022 18:24:11,4616246
129,55.3,84,0,7/19/2022 18:29:11,4616246
129,55.92,83,0,7/19/2022 18:34:12,4616246
129,49.7,93,0,7/19/2022 18:44:11,4616246
129,54.68,85,0,7/19/2022 18:49:12,4616246
129,57.16,81,0,7/19/2022 18:54:12,4616246
129,55.3,84,0,7/19/2022 18:59:12,4616246
129,52.19,88,0,7/19/2022 19:04:12,4616246
129,53.43,87,0,7/19/2022 19:09:13,4616246
129,56.54,82,0,7/19/2022 19:14:11,4616246
129,54.68,85,0,7/19/2022 19:19:12,4616246
129,56.54,82,0,7/19/2022 19:23:12,4616246
129,55.3,83,0,7/19/2022 19:29:13,4616246
129,53.43,87,0,7/19/2022 19:34:12,4616246
129,54.68,85,0,7/19/2022 19:39:13,4616246
129,57.16,81,0,7/19/2022 19:44:12,4616246
129,57.16,81,0,7/19/2022 19:49:11,4616246
129,57.78,80,0,7/19/2022 19:54:12,4616246
129,57.78,80,0,7/19/2022 19:59:13,4616246
129,57.78,80,0,7/19/2022 20:04:13,4616246
129,56.54,81,0,7/19/2022 20:09:12,4616246
129,54.68,85,0,7/19/2022 20:14:12,4616246
129,57.78,80,0,7/19/2022 20:19:12,4616246
129,57.78,80,0,7/19/2022 20:24:12,4616246
129,57.16,81,0,7/19/2022 20:29:13,4616246
129,57.16,81,0,7/19/2022 20:34:12,4616246
129,58.4,79,0,7/19/2022 20:39:12,4616246
129,55.92,82,0,7/19/2022 20:44:11,4616246
129,54.05,85,0,7/19/2022 20:49:12,4616246
129,55.3,84,0,7/19/2022 20:54:13,4616246
129,54.68,84,0,7/19/2022 20:59:12,4616246
129,54.68,85,0,7/19/2022 21:00:12,4616246
129,47.22,98,0,7/19/2022 21:05:12,4616246
129,50.33,92,0,7/19/2022 21:11:12,4616246
129,54.68,85,0,7/19/2022 21:17:12,4616246
129,54.05,86,0,7/19/2022 21:21:12,4616246
129,54.05,85,0,7/19/2022 21:26:08,4616246
129,55.3,84,0,7/19/2022 21:30:12,4616246
129,55.3,83,0,7/19/2022 21:36:08,4616246
129,53.43,86,0,7/19/2022 21:42:12,4616246
129,55.3,84,0,7/19/2022 21:46:08,4616246
129,54.68,85,0,7/19/2022 21:52:12,4616246
129,55.92,83,0,7/19/2022 21:58:12,4616246
129,55.92,82,0,7/19/2022 22:04:11,4616246
129,56.54,82,0,7/19/2022 22:09:12,4616246
129,56.54,82,0,7/19/2022 22:14:12,4616246
129,55.92,83,0,7/19/2022 22:29:12,4616246
129,56.54,82,0,7/19/2022 22:19:12,4616246
129,56.54,82,0,7/19/2022 22:24:11,4616246
129,55.92,83,0,7/19/2022 22:34:12,4616246
129,53.43,87,0,7/19/2022 22:39:13,4616246
129,51.57,89,0,7/19/2022 22:44:11,4616246
129,54.05,85,0,7/19/2022 22:49:10,4616246
129,56.54,82,0,7/19/2022 22:54:11,4616246
129,56.54,82,0,7/19/2022 22:59:12,4616246
129,55.92,83,0,7/19/2022 23:04:12,4616246
129,57.16,81,0,7/19/2022 23:09:11,4616246
129,57.16,81,0,7/19/2022 23:14:12,4616246
129,57.78,80,0,7/19/2022 23:19:11,4616246
129,57.16,81,0,7/19/2022 23:24:12,4616246
129,57.16,81,0,7/19/2022 23:29:11,4616246
129,57.78,80,0,7/19/2022 23:34:12,4616246
129,55.3,84,0,7/19/2022 23:39:12,4616246
129,55.92,83,0,7/19/2022 23:44:11,4616246
129,57.78,80,0,7/19/2022 23:49:12,4616246
129,57.78,80,0,7/19/2022 23:54:11,4616246
129,57.16,81,0,7/19/2022 23:59:12,4616246
129,55.92,83,0,7/20/2022 00:04:11,4616246
129,48.46,96,0,7/20/2022 00:09:10,4616246
129,56.54,82,0,7/20/2022 00:14:10,4616246
129,57.16,81,0,7/20/2022 00:19:11,4616246
129,58.4,79,0,7/20/2022 00:24:11,4616246
129,59.03,78,0,7/20/2022 00:29:10,4616246
129,57.16,81,0,7/20/2022 00:34:11,4616246
129,57.78,80,0,7/20/2022 00:39:11,4616246
129,57.78,80,0,7/20/2022 00:44:11,4616246
129,57.16,81,0,7/20/2022 00:49:10,4616246
129,57.78,80,0,7/20/2022 00:54:12,4616246
129,58.4,79,0,7/20/2022 00:59:10,4616246
129,57.16,81,0,7/20/2022 01:04:11,4616246
129,47.84,96,0,7/20/2022 01:09:11,4616246
129,49.7,94,0,7/20/2022 01:14:11,4616246
129,59.03,78,0,7/20/2022 01:19:10,4616246
129,59.03,78,0,7/20/2022 01:24:11,4616246
129,57.78,80,0,7/20/2022 01:29:10,4616246
129,45.98,100,0,7/20/2022 01:34:10,4616246
129,55.92,83,0,7/20/2022 01:39:11,4616246
129,55.3,84,0,7/20/2022 01:44:11,4616246
129,55.3,83,0,7/20/2022 01:49:11,4616246
129,56.54,82,0,7/20/2022 01:54:11,4616246
129,57.78,80,0,7/20/2022 01:59:10,4616246
129,51.57,89,0,7/20/2022 02:04:11,4616246
129,57.78,80,0,7/20/2022 02:14:10,4616246
129,45.36,102,0,7/20/2022 02:09:10,4616246
129,55.3,84,0,7/20/2022 02:19:10,4616246
129,55.92,83,0,7/20/2022 02:24:11,4616246
129,54.05,86,0,7/20/2022 02:29:10,4616246
129,54.05,85,0,7/20/2022 02:34:11,4616246
129,60.89,76,0,7/20/2022 02:39:10,4616246
129,59.65,78,0,7/20/2022 02:44:11,4616246
129,59.65,77,0,7/20/2022 02:49:10,4616246
129,56.54,82,0,7/20/2022 02:54:11,4616246
129,55.3,84,0,7/20/2022 02:59:11,4616246
129,55.3,84,0,7/20/2022 03:04:11,4616246
129,52.81,88,0,7/20/2022 03:09:11,4616246
129,54.68,85,0,7/20/2022 03:14:11,4616246
129,57.78,80,0,7/20/2022 03:19:10,4616246
129,59.65,78,0,7/20/2022 03:24:11,4616246
129,59.03,78,0,7/20/2022 03:29:11,4616246
129,57.78,80,0,7/20/2022 03:44:13,4616246
129,55.3,83,0,7/20/2022 03:34:12,4616246
129,57.16,81,0,7/20/2022 03:39:12,4616246
129,56.54,82,0,7/20/2022 03:49:11,4616246
129,55.3,83,0,7/20/2022 03:54:11,4616246
129,53.43,87,0,7/20/2022 03:59:11,4616246
129,57.78,80,0,7/20/2022 04:04:11,4616246
129,57.78,80,0,7/20/2022 04:09:11,4616246
129,57.16,81,0,7/20/2022 04:14:11,4616246
129,57.78,80,0,7/20/2022 04:19:11,4616246
129,57.16,81,0,7/20/2022 04:24:11,4616246
129,55.92,82,0,7/20/2022 04:29:11,4616246
129,54.05,86,0,7/20/2022 04:34:11,4616246
129,44.73,104,0,7/20/2022 05:09:11,4616246
129,56.54,81,0,7/20/2022 04:39:11,4616246
129,59.65,78,0,7/20/2022 04:44:11,4616246
129,60.27,76,0,7/20/2022 04:49:11,4616246
129,59.65,77,0,7/20/2022 04:54:10,4616246
129,55.92,82,0,7/20/2022 04:58:11,4616246
129,54.05,85,0,7/20/2022 05:04:12,4616246
129,56.54,82,0,7/20/2022 05:14:11,4616246
129,56.54,82,0,7/20/2022 05:19:12,4616246
129,57.16,81,0,7/20/2022 05:24:12,4616246
129,58.4,79,0,7/20/2022 05:29:12,4616246
129,60.27,77,0,7/20/2022 05:33:11,4616246
129,60.89,76,0,7/20/2022 05:39:12,4616246
129,59.03,79,0,7/20/2022 05:44:12,4616246
129,57.16,81,0,7/20/2022 05:48:12,4616246
129,57.78,80,0,7/20/2022 05:54:11,4616246
129,57.78,80,0,7/20/2022 05:58:12,4616246
129,58.4,80,0,7/20/2022 06:03:12,4616246
129,59.03,78,0,7/20/2022 06:08:13,4616246
129,59.03,79,0,7/20/2022 06:13:12,4616246
129,59.65,77,0,7/20/2022 06:18:12,4616246
129,59.65,77,0,7/20/2022 06:23:12,4616246
129,59.03,79,0,7/20/2022 06:28:12,4616246
129,58.4,80,0,7/20/2022 06:33:12,4616246
129,56.54,81,0,7/20/2022 06:38:13,4616246
129,57.78,80,0,7/20/2022 06:43:13,4616246
129,57.16,81,0,7/20/2022 06:48:11,4616246
129,55.92,83,0,7/20/2022 07:23:12,4616246
129,57.16,81,0,7/20/2022 06:53:12,4616246
129,57.78,80,0,7/20/2022 06:58:12,4616246
129,57.16,81,0,7/20/2022 07:03:12,4616246
129,56.54,82,0,7/20/2022 07:08:11,4616246
129,57.16,81,0,7/20/2022 07:13:11,4616246
129,57.16,81,0,7/20/2022 07:18:12,4616246
129,57.16,81,0,7/20/2022 07:28:12,4616246
129,57.16,81,0,7/20/2022 07:33:11,4616246
129,55.92,82,0,7/20/2022 07:38:12,4616246
129,55.92,83,0,7/20/2022 07:43:12,4616246
129,56.54,82,0,7/20/2022 07:48:11,4616246
129,55.92,82,0,7/20/2022 07:53:12,4616246
129,55.3,84,0,7/20/2022 07:58:12,4616246
129,55.3,84,0,7/20/2022 08:03:11,4616246
129,54.68,84,0,7/20/2022 08:08:13,4616246
129,55.92,83,0,7/20/2022 08:13:12,4616246
129,54.68,84,0,7/20/2022 08:18:13,4616246
129,52.81,87,0,7/20/2022 08:23:12,4616246
129,55.92,83,0,7/20/2022 08:28:12,4616246
129,55.3,84,0,7/20/2022 08:33:12,4616246
129,54.05,86,0,7/20/2022 08:38:13,4616246
129,50.33,92,0,7/20/2022 08:43:13,4616246
129,54.05,86,0,7/20/2022 08:48:12,4616246
129,49.08,95,0,7/20/2022 08:53:12,4616246
129,50.33,92,0,7/20/2022 08:58:11,4616246
129,52.19,89,0,7/20/2022 09:03:12,4616246
129,55.3,84,0,7/20/2022 09:08:12,4616246
129,55.3,84,0,7/20/2022 09:13:12,4616246
129,55.3,84,0,7/20/2022 09:18:11,4616246
129,54.68,85,0,7/20/2022 09:23:13,4616246
129,51.57,89,0,7/20/2022 09:28:12,4616246
129,50.95,90,0,7/20/2022 09:33:12,4616246
129,51.57,89,0,7/20/2022 09:38:11,4616246
129,52.81,88,0,7/20/2022 09:43:12,4616246
129,50.95,90,0,7/20/2022 09:48:12,4616246
129,52.19,89,0,7/20/2022 09:53:11,4616246
129,53.43,86,0,7/20/2022 10:18:12,4616246
129,51.57,90,0,7/20/2022 09:58:12,4616246
129,49.08,94,0,7/20/2022 10:03:12,4616246
129,49.7,93,0,7/20/2022 10:08:14,4616246
129,53.43,87,0,7/20/2022 10:13:12,4616246
129,49.7,93,0,7/20/2022 10:23:12,4616246
129,49.7,93,0,7/20/2022 10:28:13,4616246
129,51.57,90,0,7/20/2022 10:33:12,4616246
129,51.57,89,0,7/20/2022 10:38:12,4616246
129,52.81,88,0,7/20/2022 10:43:12,4616246
129,47.22,98,0,7/20/2022 10:48:12,4616246
129,47.84,97,0,7/20/2022 10:53:11,4616246
129,52.81,88,0,7/20/2022 10:58:12,4616246
129,52.81,87,0,7/20/2022 11:03:12,4616246
129,53.43,87,0,7/20/2022 11:08:14,4616246
129,52.19,88,0,7/20/2022 11:13:11,4616246
129,51.57,90,0,7/20/2022 11:18:12,4616246
129,46.6,100,0,7/20/2022 11:23:13,4616246
129,44.11,105,0,7/20/2022 11:28:13,4616246
129,47.22,99,0,7/20/2022 11:33:12,4616246
129,47.84,97,0,7/20/2022 11:38:11,4616246
129,50.33,92,0,7/20/2022 11:43:12,4616246
129,44.73,104,0,7/20/2022 11:48:12,4616246
129,45.36,102,0,7/20/2022 11:53:12,4616246
129,55.3,84,0,7/20/2022 11:58:13,4616246
129,57.16,81,0,7/20/2022 12:03:12,4616246
129,56.54,81,0,7/20/2022 12:08:13,4616246
129,54.68,84,0,7/20/2022 12:13:13,4616246
129,54.05,86,0,7/20/2022 12:18:12,4616246
129,52.19,89,0,7/20/2022 12:23:12,4616246
129,53.43,87,0,7/20/2022 12:28:12,4616246
129,54.68,84,0,7/20/2022 12:33:13,4616246
129,48.46,96,0,7/20/2022 12:38:12,4616246
129,56.54,82,0,7/20/2022 12:43:12,4616246
129,56.54,82,0,7/20/2022 12:48:12,4616246
129,52.81,88,0,7/20/2022 13:23:12,4616246
129,55.92,83,0,7/20/2022 12:53:15,4616246
129,55.92,83,0,7/20/2022 12:58:11,4616246
129,55.3,84,0,7/20/2022 13:03:13,4616246
129,50.95,90,0,7/20/2022 13:08:13,4616246
129,49.7,93,0,7/20/2022 13:13:12,4616246
129,51.57,90,0,7/20/2022 13:18:12,4616246
129,49.7,93,0,7/20/2022 13:28:13,4616246
129,44.73,103,0,7/20/2022 13:33:12,4616246
129,39.14,117,0,7/20/2022 13:38:12,4616246
129,37.28,124,0,7/20/2022 13:43:12,4616246
129,37.28,125,0,7/20/2022 13:48:12,4616246
129,36.03,128,0,7/20/2022 13:53:12,4616246
129,42.25,109,0,7/20/2022 13:58:11,4616246
129,43.49,106,0,7/20/2022 14:03:12,4616246
129,49.7,94,0,7/20/2022 14:08:12,4616246
129,55.92,83,0,7/20/2022 14:13:12,4616246
129,55.92,83,0,7/20/2022 14:18:12,4616246
129,57.78,80,0,7/20/2022 14:23:13,4616246
129,54.05,85,0,7/20/2022 14:28:12,4616246
129,54.68,85,0,7/20/2022 14:33:13,4616246
129,50.33,92,0,7/20/2022 14:38:13,4616246
129,55.3,84,0,7/20/2022 14:43:12,4616246
129,57.16,81,0,7/20/2022 14:48:11,4616246
129,56.54,82,0,7/20/2022 14:53:12,4616246
129,57.78,80,0,7/20/2022 14:58:11,4616246
129,55.92,82,0,7/20/2022 15:03:13,4616246
129,52.81,87,0,7/20/2022 15:08:12,4616246
129,57.78,80,0,7/20/2022 15:13:11,4616246
129,51.57,89,0,7/20/2022 15:18:12,4616246
129,50.33,92,0,7/20/2022 15:23:11,4616246
129,54.05,85,0,7/20/2022 15:28:11,4616246
129,56.54,81,0,7/20/2022 15:33:12,4616246
129,47.22,98,0,7/20/2022 15:38:12,4616246
129,36.66,126,0,7/20/2022 15:43:11,4616246
129,27.96,167,0,7/20/2022 15:48:12,4616246
129,22.36,204,0,7/20/2022 15:53:13,4616246
129,18.64,248,0,7/20/2022 15:58:13,4616246
