time_stamp,air_temp,date_code,hour,date,description,value
20220121T1800,34.88044,20220121,1800,01/21/2022,,
20220121T1900,33.89044,20220121,1900,01/21/2022,,
20220121T2000,33.638443,20220121,2000,01/21/2022,,
20220121T2100,33.22444,20220121,2100,01/21/2022,,
20220121T2200,32.936443,20220121,2200,01/21/2022,,
20220121T2300,33.29644,20220121,2300,01/21/2022,,
20220122T0000,32.936443,20220122,0,01/22/2022,,
20220122T0100,31.658442,20220122,100,01/22/2022,,
20220122T0200,31.442442,20220122,200,01/22/2022,,
20220122T0300,31.280441,20220122,300,01/22/2022,,
20220122T0400,31.370441,20220122,400,01/22/2022,,
20220122T0500,31.262442,20220122,500,01/22/2022,,
20220122T0600,31.712442,20220122,600,01/22/2022,,
20220122T0700,32.540443,20220122,700,01/22/2022,,
20220122T0800,32.756443,20220122,800,01/22/2022,,
20220122T0900,34.214443,20220122,900,01/22/2022,,
20220122T1000,36.230442,20220122,1000,01/22/2022,,
20220122T1100,38.33644,20220122,1100,01/22/2022,,
20220122T1200,40.15444,20220122,1200,01/22/2022,,
20220122T1300,41.45044,20220122,1300,01/22/2022,,
20220122T1400,41.792442,20220122,1400,01/22/2022,,
20220122T1500,41.99044,20220122,1500,01/22/2022,,
20220122T1600,40.92844,20220122,1600,01/22/2022,,
20220122T1700,38.192444,20220122,1700,01/22/2022,,
20220122T1800,33.87244,20220122,1800,01/22/2022,,
20220122T1900,32.882442,20220122,1900,01/22/2022,,
20220122T2000,31.964441,20220122,2000,01/22/2022,,
20220122T2100,30.218441,20220122,2100,01/22/2022,,
20220122T2200,30.956442,20220122,2200,01/22/2022,,
20220122T2300,30.470442,20220122,2300,01/22/2022,,
20220123T0000,30.542442,20220123,0,01/23/2022,,
20220123T0100,30.272442,20220123,100,01/23/2022,,
20220123T0200,29.912441,20220123,200,01/23/2022,,
20220123T0300,29.73244,20220123,300,01/23/2022,,
20220123T0400,29.678442,20220123,400,01/23/2022,,
20220123T0500,29.588442,20220123,500,01/23/2022,,
20220123T0600,30.722443,20220123,600,01/23/2022,,
20220123T0700,30.61444,20220123,700,01/23/2022,,
20220123T0800,32.43244,20220123,800,01/23/2022,,
20220123T0900,33.89044,20220123,900,01/23/2022,,
20220123T1000,36.590443,20220123,1000,01/23/2022,,
20220123T1100,38.678444,20220123,1100,01/23/2022,,
20220123T1200,40.47844,20220123,1200,01/23/2022,,
20220123T1300,42.06244,20220123,1300,01/23/2022,,
20220123T1400,42.78244,20220123,1400,01/23/2022,,
20220123T1500,42.152443,20220123,1500,01/23/2022,,
20220123T1600,38.21044,20220123,1600,01/23/2022,,
20220123T1700,36.320442,20220123,1700,01/23/2022,,
20220123T1800,35.132442,20220123,1800,01/23/2022,,
20220123T1900,33.638443,20220123,1900,01/23/2022,,
20220123T2000,32.000443,20220123,2000,01/23/2022,,
20220123T2100,31.514442,20220123,2100,01/23/2022,,
20220123T2200,30.470442,20220123,2200,01/23/2022,,
20220123T2300,30.110441,20220123,2300,01/23/2022,,
20220124T0000,29.426441,20220124,0,01/24/2022,,
20220124T0100,29.102442,20220124,100,01/24/2022,,
20220124T0200,29.444443,20220124,200,01/24/2022,,
20220124T0300,28.940441,20220124,300,01/24/2022,,
20220124T0400,28.634441,20220124,400,01/24/2022,,
20220124T0500,28.526442,20220124,500,01/24/2022,,
20220124T0600,28.598442,20220124,600,01/24/2022,,
20220124T0700,29.066442,20220124,700,01/24/2022,,
20220124T0800,30.668442,20220124,800,01/24/2022,,
20220124T0900,32.77444,20220124,900,01/24/2022,,
20220124T1000,34.84444,20220124,1000,01/24/2022,,
20220124T1100,36.64444,20220124,1100,01/24/2022,,
20220124T1200,37.922443,20220124,1200,01/24/2022,,
20220124T1300,39.21844,20220124,1300,01/24/2022,,
20220124T1400,39.992443,20220124,1400,01/24/2022,,
20220124T1500,39.66844,20220124,1500,01/24/2022,,
20220124T1600,41.55844,20220124,1600,01/24/2022,,
20220124T1700,38.930443,20220124,1700,01/24/2022,,
20220124T1800,32.95444,20220124,1800,01/24/2022,,
20220124T1900,31.262442,20220124,1900,01/24/2022,,
20220124T2000,30.81244,20220124,2000,01/24/2022,,
20220124T2100,30.848442,20220124,2100,01/24/2022,,
20220124T2200,31.29844,20220124,2200,01/24/2022,,
20220124T2300,30.974442,20220124,2300,01/24/2022,,
20220125T0000,30.218441,20220125,0,01/25/2022,,
20220125T0100,29.300442,20220125,100,01/25/2022,,
20220125T0200,28.868443,20220125,200,01/25/2022,,
20220125T0300,28.634441,20220125,300,01/25/2022,,
20220125T0400,28.220442,20220125,400,01/25/2022,,
20220125T0500,28.238441,20220125,500,01/25/2022,,
20220125T0600,27.734442,20220125,600,01/25/2022,,
20220125T0700,27.356441,20220125,700,01/25/2022,,
20220125T0800,29.102442,20220125,800,01/25/2022,,
20220125T0900,32.19844,20220125,900,01/25/2022,,
20220125T1000,33.152443,20220125,1000,01/25/2022,,
20220125T1100,35.81644,20220125,1100,01/25/2022,,
20220125T1200,38.24644,20220125,1200,01/25/2022,,
20220125T1300,40.29844,20220125,1300,01/25/2022,,
20220125T1400,41.32444,20220125,1400,01/25/2022,,
20220125T1500,42.08044,20220125,1500,01/25/2022,,
20220125T1600,39.722443,20220125,1600,01/25/2022,,
20220125T1700,35.672443,20220125,1700,01/25/2022,,
20220125T1800,32.450443,20220125,1800,01/25/2022,,
20220125T1900,30.12844,20220125,1900,01/25/2022,,
20220125T2000,30.074442,20220125,2000,01/25/2022,,
20220125T2100,29.24644,20220125,2100,01/25/2022,,
20220125T2200,29.678442,20220125,2200,01/25/2022,,
20220125T2300,29.102442,20220125,2300,01/25/2022,,
20220126T0000,28.436441,20220126,0,01/26/2022,,
20220126T0100,27.878443,20220126,100,01/26/2022,,
20220126T0200,27.410442,20220126,200,01/26/2022,,
20220126T0300,26.978443,20220126,300,01/26/2022,,
20220126T0400,27.194443,20220126,400,01/26/2022,,
20220126T0500,27.086441,20220126,500,01/26/2022,,
20220126T0600,27.284441,20220126,600,01/26/2022,,
20220126T0700,26.90644,20220126,700,01/26/2022,,
20220126T0800,28.526442,20220126,800,01/26/2022,,
20220126T0900,30.61444,20220126,900,01/26/2022,,
20220126T1000,30.938442,20220126,1000,01/26/2022,,
20220126T1100,32.000443,20220126,1100,01/26/2022,,
20220126T1200,33.278442,20220126,1200,01/26/2022,,
20220126T1300,34.466442,20220126,1300,01/26/2022,,
20220126T1400,35.312443,20220126,1400,01/26/2022,,
20220126T1500,35.672443,20220126,1500,01/26/2022,,
20220126T1600,36.860443,20220126,1600,01/26/2022,,
20220126T1700,34.97044,20220126,1700,01/26/2022,,
20220126T1800,33.56644,20220126,1800,01/26/2022,,
20220126T1900,31.69444,20220126,1900,01/26/2022,,
20220126T2000,30.002441,20220126,2000,01/26/2022,,
20220126T2100,28.454441,20220126,2100,01/26/2022,,
20220126T2200,29.102442,20220126,2200,01/26/2022,,
20220126T2300,28.796442,20220126,2300,01/26/2022,,
20220127T0000,27.392443,20220127,0,01/27/2022,,
20220127T0100,26.762442,20220127,100,01/27/2022,,
20220127T0200,26.456442,20220127,200,01/27/2022,,
20220127T0300,26.114443,20220127,300,01/27/2022,,
20220127T0400,26.114443,20220127,400,01/27/2022,,
20220127T0500,25.988441,20220127,500,01/27/2022,,
20220127T0600,26.348442,20220127,600,01/27/2022,,
20220127T0700,25.106441,20220127,700,01/27/2022,,
20220127T0800,27.572441,20220127,800,01/27/2022,,
20220127T0900,28.994442,20220127,900,01/27/2022,,
20220127T1000,29.066442,20220127,1000,01/27/2022,,
20220127T1100,30.092442,20220127,1100,01/27/2022,,
20220127T1200,31.29844,20220127,1200,01/27/2022,,
20220127T1300,33.008442,20220127,1300,01/27/2022,,
20220127T1400,34.19644,20220127,1400,01/27/2022,,
20220127T1500,34.862442,20220127,1500,01/27/2022,,
20220127T1600,32.792442,20220127,1600,01/27/2022,,
20220127T1700,32.64844,20220127,1700,01/27/2022,,
20220127T1800,32.55844,20220127,1800,01/27/2022,,
20220127T1900,32.054443,20220127,1900,01/27/2022,,
20220127T2000,32.972443,20220127,2000,01/27/2022,,
20220127T2100,33.92644,20220127,2100,01/27/2022,,
20220127T2200,34.376442,20220127,2200,01/27/2022,,
20220127T2300,34.59244,20220127,2300,01/27/2022,,
20220128T0000,34.484444,20220128,0,01/28/2022,,
20220128T0100,34.556442,20220128,100,01/28/2022,,
20220128T0200,34.39444,20220128,200,01/28/2022,,
20220128T0300,34.59244,20220128,300,01/28/2022,,
20220128T0400,34.39444,20220128,400,01/28/2022,,
20220128T0500,34.034443,20220128,500,01/28/2022,,
20220128T0600,34.50244,20220128,600,01/28/2022,,
20220128T0700,34.520443,20220128,700,01/28/2022,,
20220128T0800,33.944443,20220128,800,01/28/2022,,
20220128T0900,35.06044,20220128,900,01/28/2022,,
20220128T1000,36.82444,20220128,1000,01/28/2022,,
20220128T1100,38.49844,20220128,1100,01/28/2022,,
20220128T1200,39.848442,20220128,1200,01/28/2022,,
20220128T1300,41.23444,20220128,1300,01/28/2022,,
20220128T1400,42.08044,20220128,1400,01/28/2022,,
20220128T1500,42.17044,20220128,1500,01/28/2022,,
20220128T1600,40.40644,20220128,1600,01/28/2022,,
20220128T1700,39.812443,20220128,1700,01/28/2022,,
20220128T1800,39.03844,20220128,1800,01/28/2022,,
20220128T1900,38.12044,20220128,1900,01/28/2022,,
20220128T2000,36.17644,20220128,2000,01/28/2022,,
20220128T2100,34.39444,20220128,2100,01/28/2022,,
20220128T2200,33.11644,20220128,2200,01/28/2022,,
20220128T2300,32.000443,20220128,2300,01/28/2022,,
20220129T0000,31.89244,20220129,0,01/29/2022,,
20220129T0100,30.668442,20220129,100,01/29/2022,,
20220129T0200,30.596441,20220129,200,01/29/2022,,
20220129T0300,31.460442,20220129,300,01/29/2022,,
20220129T0400,31.532442,20220129,400,01/29/2022,,
20220129T0500,31.280441,20220129,500,01/29/2022,,
20220129T0600,31.262442,20220129,600,01/29/2022,,
20220129T0700,32.126442,20220129,700,01/29/2022,,
20220129T0800,32.90044,20220129,800,01/29/2022,,
20220129T0900,34.35844,20220129,900,01/29/2022,,
20220129T1000,36.860443,20220129,1000,01/29/2022,,
20220129T1100,39.326443,20220129,1100,01/29/2022,,
20220129T1200,40.94644,20220129,1200,01/29/2022,,
20220129T1300,42.512444,20220129,1300,01/29/2022,,
20220129T1400,43.57444,20220129,1400,01/29/2022,,
20220129T1500,43.32244,20220129,1500,01/29/2022,,
20220129T1600,42.62044,20220129,1600,01/29/2022,,
20220129T1700,42.04444,20220129,1700,01/29/2022,,
20220129T1800,41.972443,20220129,1800,01/29/2022,,
20220129T1900,42.13444,20220129,1900,01/29/2022,,
20220129T2000,42.512444,20220129,2000,01/29/2022,,
20220129T2100,42.818443,20220129,2100,01/29/2022,,
20220129T2200,42.29644,20220129,2200,01/29/2022,,
20220129T2300,42.458443,20220129,2300,01/29/2022,,
20220130T0000,42.152443,20220130,0,01/30/2022,,
20220130T0100,42.42244,20220130,100,01/30/2022,,
20220130T0200,42.22444,20220130,200,01/30/2022,,
20220130T0300,42.17044,20220130,300,01/30/2022,,
20220130T0400,42.13444,20220130,400,01/30/2022,,
20220130T0500,42.008442,20220130,500,01/30/2022,,
20220130T0600,41.90044,20220130,600,01/30/2022,,
20220130T0700,41.540443,20220130,700,01/30/2022,,
20220130T0800,41.702442,20220130,800,01/30/2022,,
20220130T0900,42.83644,20220130,900,01/30/2022,,
20220130T1000,44.49244,20220130,1000,01/30/2022,,
20220130T1100,46.18444,20220130,1100,01/30/2022,,
20220130T1200,47.12044,20220130,1200,01/30/2022,,
20220130T1300,48.03844,20220130,1300,01/30/2022,,
20220130T1400,47.58844,20220130,1400,01/30/2022,,
20220130T1500,47.40844,20220130,1500,01/30/2022,,
20220130T1600,45.24844,20220130,1600,01/30/2022,,
20220130T1700,44.69044,20220130,1700,01/30/2022,,
20220130T1800,42.42244,20220130,1800,01/30/2022,,
20220130T1900,40.17244,20220130,1900,01/30/2022,,
20220130T2000,37.02244,20220130,2000,01/30/2022,,
20220130T2100,33.026443,20220130,2100,01/30/2022,,
20220130T2200,34.01644,20220130,2200,01/30/2022,,
20220130T2300,34.034443,20220130,2300,01/30/2022,,
20220131T0000,34.034443,20220131,0,01/31/2022,,
20220131T0100,35.07844,20220131,100,01/31/2022,,
20220131T0200,35.47444,20220131,200,01/31/2022,,
20220131T0300,39.02044,20220131,300,01/31/2022,,
20220131T0400,41.126442,20220131,400,01/31/2022,,
20220131T0500,41.612442,20220131,500,01/31/2022,,
20220131T0600,41.68444,20220131,600,01/31/2022,,
20220131T0700,41.50444,20220131,700,01/31/2022,,
20220131T0800,40.46044,20220131,800,01/31/2022,,
20220131T0900,39.97444,20220131,900,01/31/2022,,
20220131T1000,41.16244,20220131,1000,01/31/2022,,
20220131T1100,41.32444,20220131,1100,01/31/2022,,
20220131T1200,42.04444,20220131,1200,01/31/2022,,
20220131T1300,41.99044,20220131,1300,01/31/2022,,
20220131T1400,42.26044,20220131,1400,01/31/2022,,
20220131T1500,42.13444,20220131,1500,01/31/2022,,
20220131T1600,41.25244,20220131,1600,01/31/2022,,
20220131T1700,40.15444,20220131,1700,01/31/2022,,
20220131T1800,39.992443,20220131,1800,01/31/2022,,
20220131T1900,39.596443,20220131,1900,01/31/2022,,
20220131T2000,38.714443,20220131,2000,01/31/2022,,
20220131T2100,37.832443,20220131,2100,01/31/2022,,
20220131T2200,37.742443,20220131,2200,01/31/2022,,
20220131T2300,37.54444,20220131,2300,01/31/2022,,
20220201T0000,37.63444,20220201,0,02/01/2022,,
20220201T0100,37.832443,20220201,100,02/01/2022,,
20220201T0200,37.88644,20220201,200,02/01/2022,,
20220201T0300,37.63444,20220201,300,02/01/2022,,
20220201T0400,37.58044,20220201,400,02/01/2022,,
20220201T0500,37.202442,20220201,500,02/01/2022,,
20220201T0600,36.82444,20220201,600,02/01/2022,,
20220201T0700,36.716442,20220201,700,02/01/2022,,
20220201T0800,36.96844,20220201,800,02/01/2022,,
20220201T0900,37.36444,20220201,900,02/01/2022,,
20220201T1000,37.832443,20220201,1000,02/01/2022,,
20220201T1100,37.994442,20220201,1100,02/01/2022,,
20220201T1200,38.15644,20220201,1200,02/01/2022,,
20220201T1300,38.76844,20220201,1300,02/01/2022,,
20220201T1400,38.804443,20220201,1400,02/01/2022,,
20220201T1500,38.76844,20220201,1500,02/01/2022,,
20220201T1600,38.82244,20220201,1600,02/01/2022,,
20220201T1700,37.778442,20220201,1700,02/01/2022,,
20220201T1800,37.472443,20220201,1800,02/01/2022,,
20220201T1900,38.01244,20220201,1900,02/01/2022,,
20220201T2000,38.966442,20220201,2000,02/01/2022,,
20220201T2100,39.56044,20220201,2100,02/01/2022,,
20220201T2200,40.10044,20220201,2200,02/01/2022,,
20220201T2300,40.94644,20220201,2300,02/01/2022,,
20220202T0000,41.57644,20220202,0,02/02/2022,,
20220202T0100,42.17044,20220202,100,02/02/2022,,
20220202T0200,42.944443,20220202,200,02/02/2022,,
20220202T0300,43.376442,20220202,300,02/02/2022,,
20220202T0400,44.20444,20220202,400,02/02/2022,,
20220202T0500,44.76244,20220202,500,02/02/2022,,
20220202T0600,45.068443,20220202,600,02/02/2022,,
20220202T0700,45.42844,20220202,700,02/02/2022,,
20220202T0800,45.986443,20220202,800,02/02/2022,,
20220202T0900,46.67044,20220202,900,02/02/2022,,
20220202T1000,47.28244,20220202,1000,02/02/2022,,
20220202T1100,47.40844,20220202,1100,02/02/2022,,
20220202T1200,47.73244,20220202,1200,02/02/2022,,
20220202T1300,47.98444,20220202,1300,02/02/2022,,
20220202T1400,48.30844,20220202,1400,02/02/2022,,
20220202T1500,48.38044,20220202,1500,02/02/2022,,
20220202T1600,48.34444,20220202,1600,02/02/2022,,
20220202T1700,47.82244,20220202,1700,02/02/2022,,
20220202T1800,47.46244,20220202,1800,02/02/2022,,
20220202T1900,46.97644,20220202,1900,02/02/2022,,
20220202T2000,46.616444,20220202,2000,02/02/2022,,
20220202T2100,46.382442,20220202,2100,02/02/2022,,
20220202T2200,45.860443,20220202,2200,02/02/2022,,
20220202T2300,45.35644,20220202,2300,02/02/2022,,
20220203T0000,45.21244,20220203,0,02/03/2022,,
20220203T0100,44.78044,20220203,100,02/03/2022,,
20220203T0200,44.42044,20220203,200,02/03/2022,,
20220203T0300,43.736443,20220203,300,02/03/2022,,
20220203T0400,43.75444,20220203,400,02/03/2022,,
20220203T0500,43.376442,20220203,500,02/03/2022,,
20220203T0600,42.83644,20220203,600,02/03/2022,,
20220203T0700,42.494442,20220203,700,02/03/2022,,
20220203T0800,42.764442,20220203,800,02/03/2022,,
20220203T0900,43.17844,20220203,900,02/03/2022,,
20220203T1000,44.00644,20220203,1000,02/03/2022,,
20220203T1100,44.54644,20220203,1100,02/03/2022,,
20220203T1200,45.410442,20220203,1200,02/03/2022,,
20220203T1300,46.994442,20220203,1300,02/03/2022,,
20220203T1400,47.66044,20220203,1400,02/03/2022,,
20220203T1500,47.67844,20220203,1500,02/03/2022,,
20220203T1600,45.28444,20220203,1600,02/03/2022,,
20220203T1700,44.33044,20220203,1700,02/03/2022,,
20220203T1800,43.646442,20220203,1800,02/03/2022,,
20220203T1900,42.764442,20220203,1900,02/03/2022,,
20220203T2000,41.81044,20220203,2000,02/03/2022,,
20220203T2100,41.28844,20220203,2100,02/03/2022,,
20220203T2200,40.082443,20220203,2200,02/03/2022,,
20220203T2300,38.69644,20220203,2300,02/03/2022,,
20220204T0000,39.12844,20220204,0,02/04/2022,,
20220204T0100,39.992443,20220204,100,02/04/2022,,
20220204T0200,41.81044,20220204,200,02/04/2022,,
20220204T0300,42.188442,20220204,300,02/04/2022,,
20220204T0400,41.792442,20220204,400,02/04/2022,,
20220204T0500,41.75644,20220204,500,02/04/2022,,
20220204T0600,41.93644,20220204,600,02/04/2022,,
20220204T0700,41.64844,20220204,700,02/04/2022,,
20220204T0800,40.96444,20220204,800,02/04/2022,,
20220204T0900,40.96444,20220204,900,02/04/2022,,
20220204T1000,42.40444,20220204,1000,02/04/2022,,
20220204T1100,43.21444,20220204,1100,02/04/2022,,
20220204T1200,44.38444,20220204,1200,02/04/2022,,
20220204T1300,44.69044,20220204,1300,02/04/2022,,
20220204T1400,45.08644,20220204,1400,02/04/2022,,
20220204T1500,45.53644,20220204,1500,02/04/2022,,
20220204T1600,45.680443,20220204,1600,02/04/2022,,
20220204T1700,46.14844,20220204,1700,02/04/2022,,
20220204T1800,46.40044,20220204,1800,02/04/2022,,
20220204T1900,46.382442,20220204,1900,02/04/2022,,
20220204T2000,46.36444,20220204,2000,02/04/2022,,
20220204T2100,46.41844,20220204,2100,02/04/2022,,
20220204T2200,46.202442,20220204,2200,02/04/2022,,
20220204T2300,45.33844,20220204,2300,02/04/2022,,
20220205T0000,43.57444,20220205,0,02/05/2022,,
20220205T0100,40.910442,20220205,100,02/05/2022,,
20220205T0200,38.98444,20220205,200,02/05/2022,,
20220205T0300,37.70644,20220205,300,02/05/2022,,
20220205T0400,36.26644,20220205,400,02/05/2022,,
20220205T0500,34.430443,20220205,500,02/05/2022,,
20220205T0600,33.56644,20220205,600,02/05/2022,,
20220205T0700,32.90044,20220205,700,02/05/2022,,
20220205T0800,33.71044,20220205,800,02/05/2022,,
20220205T0900,37.18444,20220205,900,02/05/2022,,
20220205T1000,39.38044,20220205,1000,02/05/2022,,
20220205T1100,42.332443,20220205,1100,02/05/2022,,
20220205T1200,44.18644,20220205,1200,02/05/2022,,
20220205T1300,45.44644,20220205,1300,02/05/2022,,
20220205T1400,46.508442,20220205,1400,02/05/2022,,
20220205T1500,46.25644,20220205,1500,02/05/2022,,
20220205T1600,44.00644,20220205,1600,02/05/2022,,
20220205T1700,39.30844,20220205,1700,02/05/2022,,
20220205T1800,37.742443,20220205,1800,02/05/2022,,
20220205T1900,36.590443,20220205,1900,02/05/2022,,
20220205T2000,34.556442,20220205,2000,02/05/2022,,
20220205T2100,33.89044,20220205,2100,02/05/2022,,
20220205T2200,34.376442,20220205,2200,02/05/2022,,
20220205T2300,34.62844,20220205,2300,02/05/2022,,
20220206T0000,34.62844,20220206,0,02/06/2022,,
20220206T0100,34.700443,20220206,100,02/06/2022,,
20220206T0200,34.53844,20220206,200,02/06/2022,,
20220206T0300,35.56444,20220206,300,02/06/2022,,
20220206T0400,36.73444,20220206,400,02/06/2022,,
20220206T0500,37.346443,20220206,500,02/06/2022,,
20220206T0600,38.55244,20220206,600,02/06/2022,,
20220206T0700,39.38044,20220206,700,02/06/2022,,
20220206T0800,40.262444,20220206,800,02/06/2022,,
20220206T0900,42.13444,20220206,900,02/06/2022,,
20220206T1000,43.32244,20220206,1000,02/06/2022,,
20220206T1100,43.862442,20220206,1100,02/06/2022,,
20220206T1200,44.33044,20220206,1200,02/06/2022,,
20220206T1300,44.90644,20220206,1300,02/06/2022,,
20220206T1400,45.42844,20220206,1400,02/06/2022,,
20220206T1500,44.348442,20220206,1500,02/06/2022,,
20220206T1600,43.39444,20220206,1600,02/06/2022,,
20220206T1700,43.34044,20220206,1700,02/06/2022,,
20220206T1800,43.53844,20220206,1800,02/06/2022,,
20220206T1900,43.790443,20220206,1900,02/06/2022,,
20220206T2000,44.402443,20220206,2000,02/06/2022,,
20220206T2100,44.87044,20220206,2100,02/06/2022,,
20220206T2200,45.320442,20220206,2200,02/06/2022,,
20220206T2300,46.00444,20220206,2300,02/06/2022,,
20220207T0000,46.70644,20220207,0,02/07/2022,,
20220207T0100,47.28244,20220207,100,02/07/2022,,
